"CandidateID","Additional-Info","Skills","Work-Experience__Company","Work-Experience__Job-Description","Work-Experience__Job-Duration","Work-Experience__Job Title","Location","Education__Institute","Education__School-Duration","Education__Qualification","Resume-Summary"
"35","None","Management (1 year)","Aon - Noida, Uttar Pradesh && Jammu and kashmir bank - Srinagar, Jammu and Kashmir && IICE computers","I have worked with as apart of Web chat support team. my job was to provide the health and welfare customer assistance to the employees of American telegraph and telecommunications. && None && None","August 2016 to January 2017 && July 2014 to August 2014 && 2009 to 2010","Customer Service Specialist && Finance trainee && Computer operator","Srinagar, Jammu and Kashmir","University of south wales Cardiff && University of kashmir Srinagar, Jammu and Kashmir","2015 to 2017 && 2012 to 2015","MBA in Business administration && BBA in Business administration","None"
"38","Additional Information 1. Operating Systems: Windows 8, Windows 7, Windows Server 2008, Windows Server 2003, Windows XP  2. Technologies: Symantec end-point protection (SEP), SEP Manager, SCCM.  3. Tools: ServiceNow, Tanium, Bigifx    Soft skills  ● Willingness to relocate and to work in shifts  ● Flexibility and Adaptability    [Anand Pilkhwal]","Desktop Support (5 years), Training (3 years), Operations Management (5 years), Incident Management (5 years), System Engineer (5 years)","HCL Technologies - Noida, Uttar Pradesh && Wipro Technologies Pune - Pune, Maharashtra","Symantec End-point Protection Administrator     · Testing of new release anti-virus definitions in test environment and deploying the same to production.  · Keeping the anti-virus agent (Database, SEPM and SEP) updated to latest version.  · Managing SEP infrastructure for the process as per defined engineering standards.  · Creating centralized exceptions as per the requirement in SEP Manager Console (SEPM).  · Modifying and editing policies in SEPM as and when required.  · White listing genuine detections by submitting false positives to Symantec Security response team  · Coordinating meetings with vendor Symantec and client to troubleshoot security issues (High CPU usage on SEPM servers, duplicate hardware ID, Replication failure, etc.)  · Configurations of Live update Servers and SEPM servers as per customer requirements.  · Implementation, configuration and deployment of SEP Manager and SEP client across varied client environment.   · Managing SEPM servers, SEP Database servers and DMZ servers as per engineering standards.  · Work on issues reported by the clients (SEP client not getting updated, Scan not getting completed, Client to server communication, Setting MSL configuration, virus outbreak issues, etc.)    · Work on SCCM (Security Compliance and Security Manager) to manage all SEP application servers (database, live update, and SEPM and DMZ servers).  · Monitor alerts in SCCM tool and inform respective support groups to take remedy action.  · Work with different support groups to remediate compliance issues (removal of unauthorized account from the server, Event coverage from the servers to arc sight, etc.)    Highlights    1. Successfully trained new recruits in the team.  2. Got the number of non-compliant machines down by high percentage.  3. Got all the SLA as green consistently for months.  4. Received HCL jewel awards at various occasions.  5. Certificate for handling task for Manual Machine Remediation.    Key responsibilities as Level 2 Technician     ● Taking care of all the decks and reports related to all the escalation and level 2 across geo with the client.  ● Dealing with various Escalations on call and emails.  ● Design, implement, support and troubleshoot VMware vSphere and Cloud infrastructure   ● Supporting customers across Geo for all the IT queries they face within the project scope and environment.  ● Conducting knowledge sharing sessions and provide floor support for the front line staff.  ● Helping individual to meet there performance expectations.  ● Have been a part of green belt project for resolution improvement at the desk. && Key responsibilities As a Software Engineer    • End User Support Engineer experience and incident management in a manufacturing and banking industry.  • L1 windows server administrator to gathering the information of issues on the client pc on a domain environment and resolving the issue of user access management  • Co-ordinating with Technical teams while handling the incident management and other Monthly Technical activities, Preparing and managing incident reports.  • Co-ordinating teams to collate data of KB articles, identifying the incidents to report to the problem management team.  • Acted as Prime Engineer for Major customers, was involved in the related activities like attending weekly Service Calls and addressing customer concerns, providing RCAs wherever necessary, and assuring the committed SLAs are met.    Contribution to Operations' Excellence  Was responsible for planning the team staffing, the goal of which was to ensure staffing requirements are meted smoothly to ensure 24*7 availability of our engineers, even on critical staffing days  • Delivered trainings - Process and Technical  • Managed the mentorship program of new joiners  • Creating documentation for end users and also conducting training sessions for them.    Achievements/Awards/Recognition  Certificate for providing best customer service for the year, 2012 and 2013 also for best Team management.  Certificate for extraordinary commitment to the business in Wipro Technologies.  Received Best compliments from customers, maintained scores as per the requirements while working with Wipro Technologies.","October 2014 to Present && June 2011 to October 2013","Specialist && Software Engineer","Faridabad, Haryana","Kamla Nehru College Nagpur, Maharashtra && SFS College Nagpur, Maharashtra && Tidke College && Nagpur University Nagpur, Maharashtra","2011 && 2008 && 2005 && None","MCA in Computer Science && BCA && HSC && MCA in Computer Science","None"
"43","Additional Information Ability to take initiative, innovative and have excellent interpersonal skill.  Hardworking, Positive Attitude and Fast Learning Capacity.    SKILLS  • Can work on different Operating Systems - UNIX, Windows  ➢ C++, C#, VB.net  ➢ Java  ➢ ASP.net  ➢ ORACLE  ➢ MYSQL  ➢ MS-Access  ➢ MS-Office 2003, 2007, 2010'  ➢ Knowledge in Active Directory installation configuration and maintenance in Windows Server 2003, 2008 DHCP, DNS    • VMware  Troubleshooting various ESXi Server, Virtual Machine and Windows server related issues  Performing P2V and V2V using VMware Standalone Converter and troubleshooting various issues related to P2V and V2V.  fix ESX servers connectivity issues  Troubleshooting various Virtual Center Server related issues and fix any issues. And to fix LUN visibility issues on ESX servers and Windows Physical Servers. Adding Service Console, VM kernel and Virtual Machine port group in Virtual Center.  Performing Virtual Machine configuration changes.  Working with Disk Management tool like adding, extending and removing Disk on physical and Virtual Servers. Also V Motion, DRS and HA, V2V Cloning, P2V migrations.    LANGUAGES KNOWN    English, Hindi, Gujarati, Malayalam","excel (4 years), microsoft outlook (4 years), cornerstone (2 years), Desktop Support (2 years)","Stemmons business pvt ltd - Vadodara, Gujarat"," At present working at Stemmons Business Pvt ltd as in Program Specialist. (From July 2015)      All activity in Active Directory adding and deleting user’s assigning roles.   Updating Lync and email accounts.   Provide learning management system (LMS) training and support to Employees.   Quickly resolve technical problems that interrupt learner use and tracking   Coordinate mass course enrollments and manage automatic enrollments to required courses   Run system reports and develop custom reports to meet stakeholder needs   Experience with Camtasia and/or Articulate authoring tool preferred.    Experience with Cornerstone LMS Administrative tool.   Log and track all tasks using ticket tracking system.     Worked as Document support specialist for Web Mechanics from July 2014 to May 2015     Under general supervision, provide timely technical support to customers on Advice products through both written and verbal communications.   Interact and consult with customers on network administration, software systems, and intranet/internet to support Advice products.   Prioritize and solve complex technical issues based on established processes and workflows, escalating as necessary.   Record, track and document customer requests, updating through final resolution.   Collaborate with other members of Partner Support to analyze and respond to customer inquiries.     I have been working in Wipro as a technical Fieldsupport level1 for Vodafone as so on from March 2013 to June 2014     • Installing/Configuring computer hardware operating Systems/Applications  • Monitoring and maintaining computer systems and networks  • Troubleshooting System/Network problems and diagnosing/solving hardware or software faults  • Evaluating new Technology   • Installing & troubleshooting for all type of dongles, my-fi devices ,   • Installing and troubleshooting of Operations System Windows XP, windows 7, windows 8.  • Installing & Configuring such as VPN, DIAL-UP, Mails Clients such as POP3, IMAP  • Troubleshooting both Software & Hardware in Basic Level.  • All types of mobile emails Configuring, Blackberry mobiles configuring enterprise emails.","July 2015 to Present","Program specialist","Vadodara, Gujarat","MSU Vadodara, Gujarat","May 2011 to March 2014","BCA in Computer science","To seek challenging assignment and responsibility, with an opportunity for growth and career advancement as successful achievements."
"1","Additional Information Summary of Skills:    * Team building  * Effective listening & communication.  * Supervisory/leadership development.  * Planning & implementation","Speed accuracy","Thomson Reuters India Private Limited - Bangalore, Karnataka && Hewlett Packard, Global - Bangalore, Karnataka","Bangalore.    Job Description:  Position is primarily an interface between business and partners who work towards a profitable growth for services, products and solutions by co-ordinating the various activities within the team.  * Manage the order process for select products; this includes entering orders into specialist Permissioning or electronic fulfillment systems and working with internal customers to ensure the order is fulfilled according to agreed turnaround times and with accuracy.  * Take responsibility for selected customer related tasks within the allocated customer portfolio and other assignments as requested by the team leader.  * Manage internal customer queries and communication in a professional and service-minded manner ensuring that resolution is provided even if not directly within own brief.  * Collaborate with and support locally based Order Management Specialist in the regional COMCs in APAC, EMEA and RAM as appropriate for the role.  * Provide order processing for In-house permission && Bangalore.    Job Description:  • Communicate the relevant information to partner using the appropriate management tool and if unable to resolve the cases, timely escalation of Reports to avoid further delays.  • Manage the high volume of work with accuracy supporting the Quality team along with the Team Leader in various process activities.  • Review process with the team and identify proper corrective and preventive actions and ensure that the errors are not repeated.  • The ""Subject Matter Expert"" for Top Config process.  • Environment Understanding of Metrics, SLA, Customer requirements, VOC etc.    Projects Handled:  • In the pilot batch for Order Management team for EMEA and played a major role in the Migration of Process from EMEA region to Bangalore for 15 new Products.  • Monitoring Analysis of Errors by team members using CAPA TOOL.  • Analysis of process flow, enhancing Process simplification and reduction in overall cost and time.    Key Learning on the Job  • Being customer focused  • Importance of working in a team and being a team player while at the same time being a leader.  • Goal setting, Planning and coordinating multiple assignments.","November 2006 to April 2009 && November 2003 to November 2006","Order Management Specialist && Senior Process Associate","Mumbai, Maharashtra","Bangalore University Bangalore, Karnataka","None","Bachelor's in commerce","To seek a challenging role in non-voice based media industry with specialization in operations role."
"10","Additional Information SKILLS:  • Configure and Maintenance of wired and wireless networks.  • Ability to troubleshoot switches routers and servers.  • Great knowledge in email, anti-virus & anti-spam  • Operating System: Windows 2012, 2008, Win 7, Win Vista, Win XP.  • Perform and manage systems, configurations, installation, upgrades, and enhancements  • Install and Support LAN's, WAN's, Network segments, internet and intranet systems  • Re-imaging of hard drives- using Norton Acronis True Image.  • Skilled in providing support to end users  • Ability to work independently to efficiently resolve customer issues.  .Network: LAN, MAN, WAN.    TECHNOLOGIES    Operating Systems: Window Server , Windows 7, Windows XP, Applications: MS Office , MS Outlook, Remote Desktop, Norton Ghost, Acronis True Image, Team viewer.  Hardware: Dell Optiplex GX, FX, RJ 45 connectors, Wireless Routers, Linksys Switches, Cisco Switches, HP Color LaserJet, DeskJet Printers. UPS (Uninterrupted Power Supply) Adobe Photoshop, Adobe Reader.    Protocols: TCP/IP, DNS, DHCP, SMTP, POP3, FTP, IGRP, EIGRP, OSPF.","MCSE (1 year), CCNA (1 year)","United Electronics Company Extra Superstores - Hyderabad, Andhra Pradesh","Duration: March 9, 2008 to Dec 2016  Job Description:  ✓ Responsible & Supervising for all (14) Western region Extra Stores involving in Windows IT Administration, Installation, Commissioning, Maintenance, Up-gradation and troubleshooting of Operating Systems (Server/Desktop/Laptop) and related systems.  ✓ Responsible for provide Online/Onsite technical support and other information required by the IT-Support Team.    ✓ Provide day-to-day technical support and administration of the technology infrastructure.    ✓ Creating and logging call on ITSD ( (IT Service Desk) and assigning request to appropriate agent for solving the issue with in the agreed time in SLA.    ✓ Troubleshoot, repair, maintain, install and perform testing activities on various computer equipment, peripheral, data communication and computer network system.  ✓ Maintain software and hardware inventory and tracking systems; monitor inventory, order, Stock and store electronic components  ✓ Problem management and creating new user and resetting users password using.  Active Directory maintenance.  ✓ Recording Theft Cases from Digital Video Recording ( CCTV)  ✓ Support / Troubleshooting of Point Of Sale Machines in the Showroom  ✓ Fulfill departments & users with PC & Printer requirements. Configuring Personal Computers TCP/IP communication parameters, desktop applications, main business  Application clients, and security/Antivirus client setup. And Provide Access to Shared printers, scanner, and Shared folders.  ✓ Provide assistance in fixing hardware and software problems by visiting the user in person & by VNC, Remote Desktop and Team Viewer software or on telephone for remote location.  ✓ Keep track of PC Equipment's and perform audit for software violation or any mishandling of computers and related devices and report it to his manager.  ✓ Setup, Configure and maintain LAN / WAN networks  ✓ Update/Upgrade Personal Computers & Desktop Applications.  ✓ Create & Track IT purchases, warranties, and maintenance issues.  ✓ Track Stock and distribution of IT stationeries and supplies.  ✓ Maintaining Inventory of I.T Products.  ✓ Configuring Ericsson IP Phones.  ✓ Monitor and Report Systems Logs and Alerts.  ✓ Performs and carries out duties as directed by the direct Manager.  ✓ Configuration of Outlook, User Profiles  ✓ Installation and Configuration of Microsoft Office 2007, 2010 & 2013 Microsoft Works.  ✓ Installing and configuring operating systems and applications.    Company: Expert Solutions (INDIA)  Role: Network Administrator    Expert Solutions, located at Hyderabad (India) providing computer hardware, Network solutions, It deals in Computers and Peripherals Such as HP, DELL, COMPAQ, IBM and specialized in Network Project Contracts    Job Description:  ➢ Creating new Local Area Network ( Domain or Workgroup)  ➢ Installing and configuring operating systems and applications.  ➢ Monitoring and maintaining computer systems and networks.  ➢ Making staff/clients through a series of actions, either face to face or over the telephone to help set up systems or resolve issues.  ➢ Troubleshooting system and network problems and diagnosing and solving hardware/software faults; replacing parts as required.  ➢ Responsible for the support of network services relating to desktop connectivity, User Profiles.  ➢ Supporting the roll-out of new applications; setting up new users' accounts and profiles and dealing with Password issues.  ➢ Responding within agreed time limits to call-outs.  ➢ Working continuously on a task until completion (or referral to third parties, if appropriate)  ➢ Prioritizing and managing many open cases at one time.  ➢ Installation and Configuration of Microsoft Office 2007, 2010 & 2013 Microsoft Works.  ➢ Installing and configuring operating systems and applications.  ➢ Monitoring and maintaining computer systems and networks  ➢ Rapidly establishing a good working relationship with customers and other professionals, e.g., software developers.  ➢ Testing and evaluating new technology.  ➢ Perform other tasks as required by management.","March 2008 to December 2016","Technical Support Specialist / Systems / Network Engineer","Hyderabad, Andhra Pradesh","Osmania University Hyderabad, Andhra Pradesh","1996 to 1998","B.Com in Commerce","None"
"11","Additional Information SKILLS  Communication  ➢ 2 years experienced in Translating, Interpreting and guiding with the foreign Tourists I developed strong communication skills.  ➢ Passport holder.    B.A (Graduation) Marks (Chinese)  (1) 54% marks in Graduation in Chinese Language & Culture.  M.A (Chinese)  55% marks in Chinese Language & Culture.    Technical Qualification (Computing)  ➢ Degree in Computer System, NIIT, India, Bolpur  ● Win 95, Win 98, Win-Xp; Win 2000; Ms-Office  ➢ Internet; LAN, NIIT, India, Bolpur  ➢ Drawing; NIIT, India, Bolpur  ➢ Visual Basic 6.0, NIIT, India","Concur Tools (3 years)","ERICSSON INDIA PRIVATE - Bangalore, Karnataka && Capillary Technologies - Bangalore, Karnataka && WIPRO INFOTECH - Mumbai, Maharashtra && BNKe Solution Pvt. Ltd - Kolkata, West Bengal","-Bangalore. (4thAugust2014-Present)  JD- i) Supporting the Ericsson internal employees through email and phone in Chinese language.  ii) Supporting the employees in travel & expense related queries for domestic and international travel in China.  iii) Working on SAP for clearing payment, account settlement and detail travel related invoices in Concur tools, also supporting finance related queries for various employees. && Bangalore- ""Sales & Marketing for China & Singapore region"" - (Sept 2012-Apr 2013) && Mumbai. (2012) - ""Customer support for China"" Trouble shooting in Ms.Outlook, knowledge in Remote desktop, remote assistance and communication in various issues with different clients in Asia Pacific & other regions. (Feb 2012-August 2012) && Business Analyst for china"".  4) Experience as an India government official interpreter in China- June 2009.","August 2014 to Present && September 2012 to April 2013 && February 2012 to August 2012 && May 2011 to August 2011","Support service specialist && Senior Executive Business Development && Service Desk Analyst && Associate Language Expert (Chinese) in Kolkata, Salt Lake","Bangalore, Karnataka","Visva Bharati && Visva Bharati && Visva Bharati","None && None && None","School Certificate && B.A. in Chinese Language && M.A. in Chinese Language","None"
"13","Additional Information Technical Skills:  Windows:  • Installing and configuration of Windows Desktop and Server Products  • Assembling & disassembling a Desktop & Server  • Troubleshooting and maintenance of desktop & Server hardware  • Troubleshooting and maintenance of all LAN and workstation network connectivity  issues  • Installing and Troubleshooting User Desktops, Remote Site connectivity through third party  tools, Online troubleshooting of client OS like Windows 7, Windows Vista, Windows XP.  • Working with File Systems and Disks & Disk Management  • Installing, configuring and managing Symantec endpoint antivirus for desktops and patch  management for Windows 2003 server, Windows 2000 and Windows XP  • Configuring POP3 and IMAP Mail Accounts in Outlook Express  • Installing and managing application software  • Providing technical, functional and operational support to users in the implementation and  use of software applications  • Installation and configuration of network printers and scanners  • Configuration of DHCP & DNS Servers  • Configuration and maintaining Active Directory, Group Policies, Users, Computers.  • Configuration of Hardware and software RAID's  Roles & Responsibilities  • System Admin for all the servers in the off hours. Responsible for server resource  availability for the applications & databases, and troubleshooting of various OS errors  • Working on tickets based on severity and tickets receiving via Service desk for various  requests from the field and project team.  • Managing Users & Groups  • Configuring and managing Logical Volume Manager  • Adding disks to volume groups and creating file system  • Installing, configuring and troubleshooting the Software RAID  • Administration of Symantec Antivirus Corporate Server Edition on Windows server.  • User Administration, Resource management, Hardware troubleshooting & Disk Space  availability, on all the servers.  • Network Printer configuration and management.  • Backup taking and restoring on OS utilities.  • Managing customer service operations for rendering and achieving quality services,  ensuring compliance with Service Level Agreement.  • Working with File Systems and Disks & Disk Management  • Configuring POP3 and IMAP Mail Accounts in Outlook Express  • Providing technical, functional and operational support to users in the implementation and  • Installation and configuration of network printers and scanner.    MY COMPLETED PROJECT    • PALLAVAN GRAMA BANK SERVER MIGRATION,  WINDOWS 2012 SERVER AND BANKLINKS CONFIGURATION  (KRISHNAGIRI AND DHARMAPURI DISTRICT).    Programming Skills:    Programming Languages: C, C++ and CORE JAVA.  Database: SQL and Oracle.  Operating sys: Red hat Linux, Windows XP and Windows 7.  Server: Windows 2003, 2008 Server and Red hat Linux.  Packages: MS Office 2007.","Windows Server Administration (4 years)","HCL Services Ltd - Coimbatore, Tamil Nadu && Sri Krishna Agency && HCL Services Ltd - Coimbatore, Tamil Nadu && HCL Services Ltd - Coimbatore, Tamil Nadu && None","Oct 2015 onwards working in HCL as Associate Engineer  Roles and Responsibilities  • User administration (setup and maintaining account)  • Maintaining system  • Verify that peripherals are working properly  • Quickly arrange repair for hardware in occasion of hardware failure  • Monitor system performance  • Create file systems  • Install software  • Create a backup and recover policy  • Monitor network communication  • Update system as soon as new version of OS and application software comes out • Implement the policies for the use of the computer system and network  • Setup security policies for users && None && None && None && None","October 2015 to Present && June 2014 to October 2015 && June 2014 to September 2015 && April 2013 to June 2014 && April 2013 to June 2014","Customer Support Engineer && Shoolagiri has System Support Engineer && System support Engineer && Customer Support Engineer && Coimbatore has Customer Support Engineer","Krishnagiri, Tamil Nadu","New Little Flower Maticulation School Chennai","2009 to 2012","MCA in Computer Science","• Having 3+ years of Experience in IT Industry, with hands-on experience on branded  Servers like HCL, DELL, HP.  • Core strengths are implementation and administration of windows servers.  • Outgoing, dedicated, hardworking and goal oriented person. I believe in Team work and  consider myself as an effective team member."
"14","Additional Information Key Responsibilities in previous company:     Responsible for the performance of 25 support agents (voice, chat and email)   Evaluate transactions as per the QA guidelines   Deliver feedback to the associate based on the observations   Assist the team on the identified areas of opportunity and improve the Quality of transaction   Conduct internal and external calibrations with the client   Process clarifications with inputs on variance   Analysis of data based on trends identified - Customer satisfaction, Agent behavior, and other necessary root cause analysis   Audits to ensure compliance of agreed action plans   Interact with the client for process updates"," Excellent verbal communication skills  Good logical reasoning & analytical skills  Clear understanding of the Quality role  Good interpersonal skills  Knowledge of Spread sheets & presentations (4 years)","Knoah Solutions Pvt Ltd - Hyderabad, Andhra Pradesh","Two years and eight months of experience as a Quality Assurance Specialist (Oct 2013 to June 2016) in Knoah Solutions:   As a Quality Assurance Specialist for   o Huawei & Honor USA Tech Support  o Evaluated voice, chat and email transactions  o Analyzed Customer satisfaction and First contact resolution opportunities  o Coached associates for better customer service  o Provided suggestions to client for change of process and policy  o Choice hotels (Sales process)  o Evaluations and Analysis of voice and chat transactions    ~ One year of experience as an e-Support Officer (Sept 2012 to Oct 2013) in Knoah Solutions:     As a Tech support for Samsung Telecommunications America  o Assisted customers on troubleshooting of Samsung Android phones  o Assisted fellow associates on product and process knowledge  o Acquired excellent customer satisfaction and issue resolution skills     Hands-on experience in tools like KnoahsARK (Internal tool for evaluating transactions, monitoring Voice transactions and coaching associates), Live Person, Live Chat and WebQA   Excellent working knowledge of MS tools like Excel, Word, PowerPoint    Possess capability of managing & retaining of resources, under the management limits and instructions   Delivered quality controls and enhancements to proactively address problems and improved customer satisfaction and bottom-line results   Regular business reviews (weekly, monthly and yearly) with the higher management and client   An eye to improve and innovate - Proven ability to bring about changes that increase efficiency (have optimized and standardized various processes in voice tech support, thereby improving efficiencies) by feedback and coaching from observations    Certifications:   o Total Assurance Certification – A course about Quality and its implementation.    Currently, working in Ship Building Center, Visakhapatnam (SBC) in the Planning Department as an engineer and a coordinator.","September 2012 to June 2016","Quality Assurance Specialist","Visakhapatnam, Andhra Pradesh","Kaushik College of Engineering, JNTU Visakhapatnam, Andhra Pradesh","May 2007 to June 2011","B-Tech in Computer Science","None"
"17","None","Microsoft Office,SEO,SEM (Less than 1 year)","Minacs && Jhaveri Securties Ltd && Enlightenment99 Software Consultants Pvt. Ltd","Knowledge of SEO including On Page optimization, off page Optimization, Search Engine Marketing, DISPLAY Advertising, analytic & Social Media Marketing as well as various online tools such as:  - SEO - On Page: Screaming frog, Keyword planner tool, display planner tool, Alexa, SEO power suite, Google Developer tools  - SEO - Off Page: MOZ, Drop my link, Seo optimizer tools, etc.  -PPC Campaign: Google Analytics (Certified Professional), Google AdWords (certified professional), Bing (Certified Professional) and HubSpot -Inbound Marketing (Certified professional)  - Social Media Tools like Buffer, Sprout, Pagemodo, Tweetdeck, raven, Tweet reach, socialbro, every post && None && None","June 2016 to September 2016 && 2016 to 2016 && June 2014 to January 2015","Customer Support Officer && Customer Support Officer (Online Trading) && VOIP Trainee Specialist","Vadodara, Gujarat","M.S University.","2014","MBA in marketing","To work in an organization where I can learn and enhance my knowledge, put theory into practice and substantially contribute in the development and expansion of the organization."
"18","Additional Information IT SKILLS    • Insightful knowledge of Windows XP, MS Office Suite & Web Services.  • Experience of working with engineering design tools like EASE for acoustic design.  • Good exposure of working with MATLAB during college education.","Product Support,Commissioning, Testing, Product Development, Pressentation (5 years)","Bosch Limited - Chandigarh, Chandigarh && Bosch Limited - Bangalore, Karnataka && Bosch Limited && Bosch Limited && Bosch Limited","Since Jan '16 Assistant Manager (Product Specialist and Technical Support)    Role:  Assistant Manager (Product Specialist and Technical Support):  • Ensuring that the assigned products & product lines consistently resonate with current & potential customers  • Managing the overall product life cycle including Conceptualize, Supporting Product Development, Product Manufacturing, Product Testing, Prepare publication of Product Change Notices (PCN), Product Discontinuation Notices (PDN)  • Conducting extensive research and analysis of consumer needs, behaviour and buying decisions to evolve Unique Selling Proposition (USP) of the product    Senior Engineer:  • Managed all aspects of product marketing including market research, competitive analysis, market forecast and product positioning; conducted product portfolio analysis and product life cycle management for LfL (Local for Local) PACO products.  • Provided technical support and site related troubleshooting solutions for major installations like Indian Parliament, Metro Railway and so on.  • Analysed and determined requirements for future products with the aim of achieving higher revenue growth and market share for the business unit.    Highlights:  • Successfully planned and executed:  ◦ Design consultancy for Audio Conference System for Indian Parliament (Loksabha), Madhya Pradesh Legislative Council, and Chandigarh International Airport  ◦ Public Address System for Cochin Metro, Cochin International Airport, and IGCAR Chennai  • Led the product launch of following products:  ◦ CCS700 audio conference system, Mixer Amplifier (PLE-1MExx range), Cabinet and Ceiling loudspeakers by conducting the process of conceptualizing, product design & development, testing and pricing according to Bosch Product Engineering Process (PEP)  ◦ A total of 27 products across different product ranges were released in to market in a span of 4 years.  • Rolled-out product communication strategies such as E mailers, Product Catalogues, Application Notes to ensure high brand recall and product engagement by end-users.  • Lead the sales, product marketing team on design of PA and FIDS system for a major project and also successfully conducted Proof of Concept for the same. && Growth Path: && None && None && None","January 2016 to Present && December 2010 to Present && January 2012 to December 2015 && January 2011 to January 2012 && December 2010 to December 2011","Assistant Manager (Product Specialist and Technical Support) && Assistant Manager (Product Specialist and Technical Support) && Senior Engineer (Product Specialist and Technical Support) && Engineer (Product Specialist and Technical Support) && Graduate Engineer Trainee","Bangalore, Karnataka","Sri Taralabalu Jagadguru Residential School Davangere, Karnataka && Visvesvaraya Technological University Bangalore, Karnataka","2004 && None","Bachelor of Engineering in Technology && None","• A skilled product manager with over 5 years of experience, targeting opportunities in system programming.  • Design, Commissioning and Tech Support for PA system and Audio System for Indian Parliament (Loksabha), Cochin Metro, Cochin International Airport & IGCAR in Government sector  • Hands-on experience in product engineering process with key focus on achieving highest quality.  • Excellent product ans systems knowledge and the capability to contribute as a team player."
"20","Additional Information SKILLS:    ➢ Customer Relationship Management Software  ➢ Managing Data-centers.  ➢ Installation of Leased Line - Internet, VPN & RF links.  ➢ Installation of Windows Active Directory (2000, 2003, 2012R2)  ➢ Installation of Exchange Server.  ➢ Linux Based Servers  ➢ Microsoft Outlook  ➢ Creating in DNS - PTR Records  ➢ Vendor Management.  ➢ Effective problem solver .  ➢ Effective workflow management  ➢ Process improvement specialist    TECHNICAL SKILLS:    Operating Systems: Microsoft Windows Server […]  Directory Services: Active Directory […]    Messaging Systems: Microsoft Exchange […]","Microsoft Active Directory,Exchange server,LAN,WAN Trouble Shooting,Routers. (7 years)","Tikona Infinet Ltd - Chennai, Tamil Nadu && Tikona Infinet Ltd && Tikona Infinet Ltd - Chennai, Tamil Nadu","Chennai    ➢ Investigated and resolved customer inquiries and complaints in an empathetic manner  ➢ Met all customer call guidelines including service levels, handle time and productivity.  ➢ Solved unresolved customer service issues.  ➢ Assumed ownership over team productivity and managed work flow to meet or exceed quality service goals.  ➢ Strong leader of customer support staff.  ➢ Facilitated inter-departmental communication to effectively provide customer support.  ➢ Scheduled staff shifts to cover peaks and problems in customer inquiries.  ➢ Trained staff on operating procedures and company services.  ➢ Followed-through on all critical inter-departmental escalations to increase customer retention rates.  ➢ Resolved associate, tool and service delivery issues revealed by statistical reports.  ➢ Updated customer orders from start to finish in an accurate and timely manner.  ➢ Effective liaison between customers and internal departments.  ➢ Maintained accurate records of past due customer account activity.  ➢ Handling PAN India Customers.  ➢ Developed highly empathetic client relationships  ➢ Maintaining and providing quarterly review of data center standards and maintenance practices  ➢ Managing Datacenter and Manned & Unmanned POP's within Tamil Nadu & Kerala  ➢ Operating and monitoring the data center's critical facilities and functions in order to meet or exceed Service Level.  ➢ Hardware Management of the material lying at Pop's (T.N & Kerala) which are under my surveillance  ➢ Providing Daily & Monthly reports for Higher Level Management on all instances that occurred on all shifts.  ➢ Coordinating for new projects with concerned teams. && 2005. && Tikona Infinet Ltd (Formerly Known as HCL Infinet Ltd), Chennai    ➢ Monitoring & troubleshooting of customer's LAN & WAN Links with Incident Logging System to meet their SLA (99.5%)  ➢ Handling Network related issues in POP setup and customer collocated equipments.  ➢ Coordinating with different teams for the termination of WAN Links of Customer & Backbones  ➢ Coordinating & Troubleshooting with NOC team for solving the problems of the LAN & WAN Links of Customers  ➢ Coordinating & Troubleshooting with Service providers for solving the issues of Customers & Backbones Links  ➢ ISDN & PSTN: Trace the problem by analyzing the status of Network devices like NT/TA or router  ➢ Slow browsing issue: Analyze the cause for the issue with extended ping & trace routes from ➢ Customer router & route-servers for any backbone routing issues.  ➢ Slow Connectivity & packet drops: Analyze the issue by customer interface traffic. If traffic is not  ➢ Exceeding more than the limited Bandwidth will follow further steps by analyzing through extend  ➢ Ping & trace route. Resolve the issue by coordinating with NOCTECH.  ➢ Trace the customer Routing issues & get it resolve with the help of NOCTECH & Etc  ➢ Coordinating with different POP for client technical issues.  ➢ Doing necessary Cabling & wiring for new links commissioning in pop side.  ➢ Handling Technical Related Reports on Daily, Weekly & Monthly basis.  ➢ Handling Lease Lines and coordinating with concern team for link failures  ➢ Coordinating with Customer & get the status of network devices (Modems & Routers) & following with other service providers to make link up.  ➢ Handling backbone & trunks (DS3 Link) . Incase if any down time for these links will trace the problem & resolve the issue by coordinating with related service providers    CLIENTS HANDLED:  ➢ NSE  ➢ Honda Motors  ➢ RMP  ➢ Watanmal  ➢ Univercell mobiles  ➢ JK Fenner India Ltd  ➢ CAMEO Corporate Solutions  ➢ SPIC  ➢ KONE Elevators  ➢ MOBIUS  ➢ CONSIM  ➢ TVS Logistics  ➢ INDEV Logistics  ➢ Shriram Chits - Shriram Trade Finance; Shriram City","2015 to Present && June 2005 to Present && 2007 to 2014","Assistant Manager (Customer Support Operations & Datacenter) && Assistant Manager (Customer Support & Datacenter) && Senior Customer Engineer","Chennai, Tamil Nadu","Manonmaniam Sundranar University Tirunelveli, Tamil Nadu","May 2000 to June 2004","BE in Electronics and communication","11 years of experience in managing Customer Support Operations & Datacenters. Having good knowledge and experience in server building and troubleshooting issues in different environments."
